,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Arizona ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Sam Thomas,36,6,12,.500,3,4,.750,3,8,.375,0,0,,1,1,2,1,2,0,2,4,15
1,Bendu Yeaney,30,4,7,.571,3,5,.600,1,2,.500,1,1,1.000,0,3,3,2,0,0,2,3,10
2,Cate Reese,30,3,9,.333,3,4,.750,0,5,.000,0,0,,1,4,5,2,0,1,3,2,6
3,Shaina Pellington,29,1,9,.111,1,8,.125,0,1,.000,1,2,.500,1,3,4,3,2,0,2,3,3
4,Lauren Ware,27,0,3,.000,0,3,.000,0,0,,1,2,.500,3,4,7,2,0,1,1,3,1
6,Taylor Chavez,15,1,6,.167,0,0,,1,6,.167,1,2,.500,0,0,0,3,0,0,0,1,4
7,Helena Pueyo,8,1,1,1.000,0,0,,1,1,1.000,0,0,,0,1,1,1,1,1,2,3,3
8,Gisela Sanchez,8,1,5,.200,0,4,.000,1,1,1.000,0,0,,1,1,2,0,0,0,0,0,3
9,Koi Love,6,0,4,.000,0,4,.000,0,0,,0,0,,0,3,3,0,1,0,2,0,0
10,Madison Conner,5,0,2,.000,0,0,,0,2,.000,0,0,,1,0,1,0,0,0,0,2,0
11,Ariyah Copeland,3,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
12,Derin Erdogan,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
13,School Totals,200,17,59,.288,10,32,.313,7,27,.259,4,7,.571,8,21,29,14,6,3,14,21,45
