,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Penn State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Maggie Lucas,40,4,16,.250,1,5,.200,3,11,.273,4,6,.667,0,3,3,3,2,0,4,4,15
1,Zhaque Gray,35,3,9,.333,2,5,.400,1,4,.250,0,0,,0,1,1,1,0,0,1,0,7
2,Mia Nickson,34,8,12,.667,8,12,.667,0,0,,3,4,.750,3,2,5,1,2,1,2,1,19
3,Alex Bentley,33,3,15,.200,3,12,.250,0,3,.000,2,2,1.000,0,1,1,2,2,0,3,3,8
4,Nikki Greene,13,0,1,.000,0,1,.000,0,0,,0,0,,2,2,4,0,1,0,3,3,0
6,Talia East,26,3,5,.600,3,5,.600,0,0,,0,2,.000,2,8,10,0,2,1,1,1,6
7,Ariel Edwards,18,1,3,.333,1,3,.333,0,0,,2,2,1.000,2,1,3,1,0,0,1,0,4
8,Tori Waldner,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
9,School Totals,200,22,61,.361,18,43,.419,4,18,.222,11,16,.688,9,18,27,8,9,2,15,13,59
