,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Bria Hartley,39,.590,.563,.313,.125,0.0,5.3,3.1,16.5,0.0,0.0,10.6,23.2,123,92,
1,Stefanie Dolson,32,.556,.556,.000,.000,13.4,6.4,9.3,14.0,3.4,5.8,25.0,18.0,103,81,
2,Tiffany Hayes,28,.418,.364,.273,.182,5.1,18.3,12.8,10.5,3.9,0.0,0.0,20.3,112,78,
3,Caroline Doty,26,.500,.500,.333,.000,5.5,3.9,4.6,5.4,2.1,0.0,25.0,14.7,88,88,
4,Kelly Faris,25,.685,.700,.300,.200,11.4,20.5,16.7,36.7,6.5,3.7,15.5,24.7,133,69,
6,Kaleena Mosqueda-Lewis,31,.548,.500,.500,.200,9.2,29.8,21.2,0.0,0.0,0.0,21.6,21.4,98,82,
7,Kiah Stokes,14,.333,.333,.000,.000,10.2,36.6,25.6,0.0,0.0,6.6,0.0,10.3,96,75,
8,Brianna Banks,4,.500,.500,.000,.000,0.0,25.6,14.9,0.0,0.0,0.0,33.3,35.9,65,84,
9,Heather Buck,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,94,
10,School Totals,200,.544,.522,.269,.119,35.7,76.9,59.7,45.5,10.8,9.3,15.5,100.0,104.1,79.7,
