,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Green Bay ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Asriel Rolfe,40,.279,.250,.500,.250,0.0,6.5,3.6,19.0,4.5,0.0,36.0,19.9,50,88,
1,Chastity Reed,38,.632,.632,.158,.000,4.2,17.0,11.3,18.4,1.6,0.0,17.4,34.8,99,90,
2,Janette Merriex,38,.375,.375,.875,.000,0.0,17.0,9.4,10.1,0.0,0.0,0.0,12.1,85,94,
3,Shankia Butler,27,.333,.333,.333,.000,5.9,0.0,2.6,34.4,4.4,3.5,57.1,14.9,63,88,
4,Marian Kursh,24,.695,.667,.000,.167,13.3,37.6,26.8,10.2,2.5,0.0,23.7,20.2,109,81,
6,Taylor Ford,15,.417,.417,.333,.000,0.0,8.6,4.8,30.2,0.0,0.0,14.3,26.8,81,97,
7,Asiah Scribner,10,1.053,,,,0.0,12.9,7.1,0.0,0.0,0.0,0.0,5.1,250,95,
8,Britteni Williams,8,.678,1.000,.000,1.000,0.0,16.1,8.9,0.0,0.0,0.0,0.0,10.3,115,94,
9,School Totals,200,.511,.500,.333,.118,16.0,71.0,46.4,69.6,10.4,2.4,22.9,100.0,82.1,88.1,
