,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Stanford ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Paige Mintun,31,.567,.567,.067,.000,5.0,33.7,18.4,22.1,1.9,0.0,11.8,32.6,99,126,
1,Kasey Riecks,28,.438,.438,.500,.000,0.0,6.2,2.9,8.1,0.0,0.0,20.0,21.2,69,135,
2,Samantha Meggison,25,.759,.667,.000,.667,0.0,20.9,9.8,8.5,0.0,0.0,34.0,14.0,102,133,
3,Hana Asano,25,.400,.400,.000,.000,0.0,0.0,0.0,8.5,2.4,0.0,28.6,16.6,60,131,
4,Heidi Heintz,24,.932,.875,.250,1.000,0.0,14.5,6.8,29.4,0.0,0.0,25.8,19.2,145,134,
6,Vicky Deely,19,.404,.375,1.000,.500,8.1,36.6,21.5,0.0,0.0,0.0,38.1,24.7,56,130,
7,Lauren Juric,17,.250,.250,.500,.000,0.0,10.2,4.8,35.9,0.0,0.0,20.0,17.5,68,135,
8,Blair Shinoda,13,1.000,1.000,.667,.000,0.0,0.0,0.0,19.4,0.0,0.0,0.0,13.7,182,137,
9,Hannah Stephens,12,1.053,,,,0.0,0.0,0.0,15.2,5.0,0.0,53.2,9.3,124,124,
10,Brianna Salvatore,4,.000,.000,.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0,137,
11,Kelsey Beard,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,137,
12,Idit Oryon,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,137,
13,School Totals,200,.560,.532,.298,.255,7.7,73.9,38.8,59.1,4.5,0.0,22.2,100.0,88.1,128.4,
