,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Dayton ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Makira Cook,40,9,20,.450,7,18,.389,2,2,1.000,1,2,.500,2,2,4,4,0,0,4,1,21
1,Erin Whalen,33,1,8,.125,0,3,.000,1,5,.200,0,0,,1,3,4,2,0,0,5,4,3
2,Kyla Whitehead,27,4,8,.500,3,7,.429,1,1,1.000,0,0,,0,3,3,2,1,0,1,2,9
3,Araion Bradshaw,21,1,3,.333,1,3,.333,0,0,,0,0,,0,5,5,3,0,0,0,2,2
4,Mariah Perez,20,1,3,.333,1,3,.333,0,0,,0,0,,2,3,5,0,1,2,0,3,2
6,Jenna Giacone,32,7,13,.538,5,7,.714,2,6,.333,0,0,,0,1,1,1,3,0,3,1,16
7,Brynn Shoup-Hill,19,0,7,.000,0,4,.000,0,3,.000,1,2,.500,2,2,4,2,0,1,1,4,1
8,Maliya Perry,8,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,1,0,2,0
9,Destiny Bohanon,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
10,School Totals,201,23,64,.359,17,46,.370,6,18,.333,2,4,.500,7,20,27,14,6,4,14,19,54
