,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Georgia ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Makira Cook,40,.501,.500,.100,.100,5.6,5.7,5.7,28.8,0.0,0.0,16.1,31.3,91,106,
1,Erin Whalen,33,.188,.188,.625,.000,3.4,10.4,6.9,11.2,0.0,0.0,38.5,19.9,33,103,
2,Kyla Whitehead,27,.563,.563,.125,.000,0.0,12.8,6.3,17.5,2.0,0.0,11.1,16.8,103,98,
3,Araion Bradshaw,21,.333,.333,.000,.000,0.0,27.3,13.5,27.2,0.0,0.0,0.0,7.2,101,94,
4,Mariah Perez,20,.333,.333,.000,.000,11.2,17.2,14.2,0.0,2.7,7.4,0.0,7.6,91,91,
6,Jenna Giacone,32,.615,.615,.462,.000,0.0,3.6,1.8,8.8,5.1,0.0,18.8,25.2,93,97,
7,Brynn Shoup-Hill,19,.063,.000,.429,.286,11.8,12.1,11.9,18.4,0.0,3.9,11.3,23.6,34,100,
8,Maliya Perry,8,.000,.000,.500,.000,0.0,0.0,0.0,0.0,6.8,9.3,0.0,12.6,0,90,
9,Destiny Bohanon,1,,,,,0.0,100.0,56.6,0.0,0.0,0.0,,0.0,,49,
10,School Totals,201,.410,.406,.281,.063,19.4,57.1,38.0,60.9,8.1,7.4,17.5,100.0,73.0,94.6,
