,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Florida ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Eleanna Christinaki,28,3,11,.273,2,6,.333,1,5,.200,4,6,.667,3,2,5,0,2,0,3,2,11
1,Haley Lorenzen,25,4,6,.667,4,6,.667,0,0,,0,0,,3,2,5,1,1,0,3,2,8
2,Ronni Williams,21,2,5,.400,2,5,.400,0,0,,6,6,1.000,4,3,7,2,0,0,5,4,10
3,Carlie Needles,18,0,5,.000,0,1,.000,0,4,.000,0,0,,1,1,2,0,2,0,2,2,0
4,Dyandria Anderson,7,0,1,.000,0,1,.000,0,0,,2,2,1.000,0,0,0,1,0,0,1,1,2
6,Simone Westbrook,27,3,8,.375,2,5,.400,1,3,.333,0,0,,1,0,1,2,2,0,3,2,7
7,Cassie Peoples,27,2,7,.286,1,3,.333,1,4,.250,0,0,,0,1,1,2,1,0,4,0,5
8,Tyshara Fleming,15,1,1,1.000,1,1,1.000,0,0,,1,3,.333,1,6,7,2,1,3,0,2,3
9,January Miller,11,3,5,.600,3,5,.600,0,0,,3,5,.600,1,1,2,0,0,0,1,2,9
10,Carla Batchelor,11,1,3,.333,1,2,.500,0,1,.000,0,0,,0,2,2,0,0,0,1,2,2
11,Brooke Copeland,8,0,1,.000,0,0,,0,1,.000,1,2,.500,0,0,0,1,1,0,0,0,1
12,Isis Young,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
13,School Totals,200,19,54,.352,16,35,.457,3,19,.158,17,24,.708,14,18,32,11,10,3,23,19,59
