,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Kansas ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ioanna Chatzileonti,37,4,8,.500,3,7,.429,1,1,1.000,2,2,1.000,0,4,4,2,0,1,1,2,11
1,Zakiyah Franklin,36,6,16,.375,6,13,.462,0,3,.000,1,1,1.000,0,5,5,4,0,0,4,2,13
2,Taiyanna Jackson,32,4,5,.800,4,5,.800,0,0,,0,0,,3,3,6,0,0,3,4,4,8
3,Holly Kersgieter,27,2,4,.500,2,4,.500,0,0,,3,5,.600,0,1,1,1,0,0,4,1,7
4,Julie Brosseau,16,2,5,.400,0,2,.000,2,3,.667,0,0,,0,0,0,1,1,0,0,1,6
6,Chandler Prater,19,3,9,.333,3,8,.375,0,1,.000,2,2,1.000,1,1,2,0,1,0,2,1,8
7,Aniya Thomas,15,3,7,.429,3,6,.500,0,1,.000,0,0,,1,0,1,1,1,0,1,2,6
8,Danai Papadopoulou,6,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,2,4,0
9,Mia Vuksic,3,2,2,1.000,0,0,,2,2,1.000,0,0,,0,0,0,0,0,0,0,0,6
10,Sanna Strom,3,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
11,Katrine Jessen,3,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
12,Nadira Eltayeb,3,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0
13,School Totals,200,26,58,.448,21,47,.447,5,11,.455,8,10,.800,5,17,22,10,3,4,18,18,65
