,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Stanford ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Ioanna Chatzileonti,37,.615,.563,.125,.250,0.0,16.6,8.0,10.0,0.0,3.2,10.1,13.3,120,129,
1,Zakiyah Franklin,36,.395,.375,.188,.063,0.0,21.4,10.3,23.0,0.0,0.0,19.6,28.2,75,130,
2,Taiyanna Jackson,32,.800,.800,.000,.000,13.4,14.4,13.9,0.0,0.0,11.0,44.4,14.0,92,126,
3,Holly Kersgieter,27,.549,.500,.000,1.250,0.0,5.7,2.7,6.4,0.0,0.0,39.2,18.8,72,134,
4,Julie Brosseau,16,.600,.600,.600,.000,0.0,0.0,0.0,11.9,3.4,0.0,0.0,15.5,128,126,
6,Chandler Prater,19,.402,.333,.111,.222,7.5,8.1,7.8,0.0,2.9,0.0,16.8,31.1,74,126,
7,Aniya Thomas,15,.429,.429,.143,.000,9.5,0.0,4.9,14.8,3.7,0.0,12.5,26.5,86,126,
8,Danai Papadopoulou,6,.000,.000,.000,.000,0.0,25.6,12.3,0.0,0.0,0.0,66.7,24.9,0,128,
9,Mia Vuksic,3,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2,300,135,
10,Sanna Strom,3,,,,,0.0,0.0,0.0,51.3,0.0,0.0,,0.0,219,135,
11,Katrine Jessen,3,,,,,0.0,51.3,24.7,0.0,0.0,0.0,,0.0,,122,
12,Nadira Eltayeb,3,.000,.000,.000,.000,0.0,51.3,24.7,0.0,0.0,0.0,0.0,16.6,0,122,
13,School Totals,200,.518,.491,.190,.172,17.9,65.4,40.7,38.5,4.1,11.8,22.3,100.0,89.0,124.7,
