,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Arizona ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Khayla Rooks,35,.505,.500,.250,.500,5.0,22.9,15.1,0.0,0.0,0.0,29.1,10.9,79,104,
1,Essence Booker,34,.504,.450,.500,.400,0.0,19.6,11.1,27.6,0.0,0.0,29.8,27.4,86,104,
2,Alyssa Durazo-Frescas,31,.791,.750,.833,.333,0.0,8.6,4.9,0.0,1.8,0.0,12.7,14.1,137,102,
3,Desi-Rae Young,23,.672,.700,.000,.400,7.6,58.0,36.1,25.2,0.0,0.0,14.5,33.2,121,100,
4,Justice Ethridge,23,.625,.625,.500,.000,7.6,0.0,3.3,7.7,0.0,4.3,42.9,16.9,79,102,
6,Kiara Jackson,29,.250,.250,.000,.000,6.0,13.8,10.4,11.2,0.0,0.0,0.0,7.7,90,104,
7,Nneka Obiazor,20,.569,.600,.000,.300,0.0,13.3,7.5,0.0,0.0,0.0,20.9,39.8,85,104,
8,Alyssa Brown,1,1.017,1.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,214,106,
9,Jade Thomas,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,106,
10,Keyana Wilfred,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,106,
11,Kenadee Winfrey,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,106,
12,Taylin Smith,1,,,,,0.0,0.0,0.0,100.0,0.0,0.0,,0.0,219,106,
13,School Totals,200,.592,.582,.265,.327,17.4,93.3,60.4,42.3,1.4,2.5,22.0,100.0,94.4,101.4,
