,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Notre Dame ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jewell Loyd,36,9,16,.563,8,14,.571,1,2,.500,1,1,1.000,2,10,12,0,3,2,0,1,20
1,Natalie Achonwa,35,10,13,.769,10,13,.769,0,0,,3,5,.600,5,2,7,6,2,5,8,0,23
2,Kayla McBride,32,7,19,.368,5,14,.357,2,5,.400,2,2,1.000,1,4,5,4,1,0,2,2,18
3,Lindsay Allen,32,1,2,.500,1,2,.500,0,0,,3,4,.750,0,4,4,6,1,0,0,2,5
4,Ariel Braker,11,0,3,.000,0,3,.000,0,0,,2,2,1.000,1,1,2,0,0,0,0,2,2
6,Madison Cable,16,3,5,.600,3,4,.750,0,1,.000,2,2,1.000,0,2,2,1,0,2,0,0,8
7,Markisha Wright,12,2,3,.667,2,3,.667,0,0,,2,4,.500,2,5,7,1,1,1,1,1,6
8,Taya Reimer,12,1,3,.333,1,3,.333,0,0,,2,4,.500,1,1,2,0,0,0,1,3,4
9,Michaela Mabrey,9,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,0,2
10,Whitney Holloway,2,0,0,,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1
11,Hannah Huffman,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
12,Kristina Nelson,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
13,School Totals,200,34,67,.507,31,59,.525,3,8,.375,18,26,.692,12,30,42,18,8,10,12,13,89
