,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Maryland ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jasmine Dickey,38,.439,.391,.125,.219,13.2,21.2,16.3,0.0,1.4,0.0,2.8,41.5,104,141,
1,Ty Battle,32,.286,.286,.143,.000,6.3,10.1,7.7,9.9,1.7,0.0,0.0,9.6,90,144,
2,Tyi Skinner,26,.559,.500,.625,.250,0.0,0.0,0.0,26.5,0.0,0.0,25.3,20.0,101,150,
3,Paris McBride,26,.182,.182,.455,.000,3.9,12.4,7.1,31.0,6.1,0.0,15.4,21.9,58,132,
4,Lizzie Oleary,24,1.000,1.000,.000,.000,8.4,0.0,5.2,0.0,2.2,3.8,0.0,1.8,208,143,
6,Makayla Pippin,22,.500,.500,.286,.000,9.1,14.6,11.2,0.0,0.0,4.2,22.2,17.9,88,144,
7,Jewel Smalls,18,.500,.500,.833,.000,0.0,17.9,6.9,0.0,0.0,0.0,0.0,14.6,116,146,
8,Tee Johnson,8,.700,.700,.400,.000,12.6,40.2,23.2,0.0,0.0,0.0,28.6,38.3,93,140,
9,Maddie Sims,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,150,
10,Tara Cousins,2,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,0,150,
11,Mar Tejedor,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,150,
12,School Totals,201,.431,.404,.321,.115,32.5,60.0,43.1,39.3,7.9,4.5,10.8,100.0,93.4,134.2,
