,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Maryland ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jasmine Walker,35,.698,.688,.688,.063,7.6,21.9,14.2,17.8,1.5,2.2,15.4,28.3,118,134,
1,Jordan Lewis,32,.352,.278,.444,.556,0.0,9.6,4.4,6.1,1.7,0.0,26.3,24.2,58,138,
2,Ariyah Copeland,26,.420,.400,.000,.400,10.2,29.4,19.1,15.4,0.0,0.0,33.8,17.4,75,137,
3,Hannah Barber,25,.375,.375,.750,.000,5.3,0.0,2.8,22.3,0.0,0.0,42.9,14.3,67,144,
4,Megan Abrams,22,.420,.400,.200,.400,0.0,13.9,6.5,9.3,0.0,0.0,25.4,18.2,69,141,
6,Destiny Rice,16,.633,.500,.667,.667,0.0,0.0,0.0,12.1,3.3,0.0,20.5,15.5,112,137,
7,Allie Craig Cruce,16,.847,.750,1.000,1.000,0.0,0.0,0.0,0.0,3.3,0.0,0.0,9.2,179,136,
8,Myra Gordon,15,.333,.333,.333,.000,8.8,10.2,9.5,39.1,0.0,0.0,0.0,10.2,118,141,
9,Taylor Sutton,12,.571,.571,.000,.000,0.0,0.0,0.0,0.0,13.4,0.0,22.2,38.2,79,115,
10,School Totals,199,.528,.500,.444,.259,20.0,57.7,37.5,56.5,9.5,2.0,22.9,100.0,86.5,135.1,
