,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Texas A&M ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Courtney Walker,32,11,21,.524,11,21,.524,0,0,,7,7,1.000,2,2,4,0,0,1,8,2,29
1,Anriel Howard,30,3,8,.375,3,8,.375,0,0,,3,3,1.000,8,19,27,1,0,1,2,2,9
2,Jordan Jones,30,1,3,.333,1,3,.333,0,0,,0,3,.000,1,4,5,6,0,0,6,1,2
3,Chelsea Jennings,27,7,17,.412,7,16,.438,0,1,.000,1,2,.500,3,1,4,0,1,1,3,2,15
4,Khaalia Hillsman,26,3,4,.750,3,4,.750,0,0,,0,0,,2,6,8,0,0,1,0,1,6
6,Rachel Mitchell,14,1,2,.500,1,2,.500,0,0,,1,2,.500,1,4,5,0,0,3,0,4,3
7,Danni Williams,13,2,7,.286,0,4,.000,2,3,.667,0,0,,0,0,0,0,0,0,1,2,6
8,Curtyce Knox,12,0,0,,0,0,,0,0,,1,2,.500,0,0,0,4,1,0,1,1,1
9,Jasmine Lumpkin,10,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,2,1,0
10,Taylor Cooper,6,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,1,2,3
11,School Totals,200,29,63,.460,26,58,.448,3,5,.600,13,19,.684,18,36,54,11,2,7,24,18,74
