,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jacy Sheldon,40,.706,.625,.333,1.000,5.3,11.4,8.2,41.7,6.9,1.7,14.8,25.6,135,75,
1,Taylor Mikesell,40,.502,.462,.308,.154,0.0,8.6,4.1,21.4,1.4,3.4,6.7,18.8,106,89,
2,Braxtin Miller,33,.050,.000,.556,.222,6.4,3.5,5.0,6.4,6.7,4.1,16.8,18.2,24,81,
3,Rebeka Mikulasikova,18,.377,.357,.429,.286,5.8,12.7,9.1,15.3,0.0,3.8,11.3,24.9,80,89,
4,Rikki Harris,16,.404,.375,1.000,.500,6.6,7.1,6.8,0.0,0.0,0.0,0.0,15.4,97,94,
6,Taylor Thierry,26,.641,.500,.000,2.000,8.1,13.2,10.5,0.0,4.3,0.0,34.7,11.2,98,80,
7,Tanaya Beacham,22,.367,.333,.000,.444,9.6,15.6,12.5,13.4,2.5,3.1,0.0,24.7,92,81,
8,Kateri Poole,5,.000,,,,0.0,0.0,0.0,0.0,0.0,0.0,53.2,19.0,0,99,
9,School Totals,200,.448,.384,.357,.536,26.3,48.6,37.0,57.9,18.1,11.9,12.5,100.0,87.5,77.8,
