,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Ohio State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jacy Sheldon,40,7,12,.583,6,8,.750,1,4,.250,10,12,.833,2,4,6,5,5,1,3,2,25
1,Taylor Mikesell,40,5,13,.385,3,9,.333,2,4,.500,2,2,1.000,0,3,3,3,1,2,1,2,14
2,Braxtin Miller,33,0,9,.000,0,4,.000,0,5,.000,1,2,.500,2,1,3,1,4,2,2,3,1
3,Rebeka Mikulasikova,18,2,7,.286,1,4,.250,1,3,.333,1,2,.500,1,2,3,1,0,1,1,3,6
4,Rikki Harris,16,1,4,.250,0,0,,1,4,.250,1,2,.500,1,1,2,0,0,0,0,3,4
6,Taylor Thierry,26,1,2,.500,1,2,.500,0,0,,3,4,.750,2,3,5,0,2,0,2,2,5
7,Tanaya Beacham,22,3,9,.333,3,9,.333,0,0,,2,4,.500,2,3,5,1,1,1,0,3,8
8,Kateri Poole,5,0,0,,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,1,0,0
9,School Totals,200,19,56,.339,14,36,.389,5,20,.250,20,30,.667,10,17,27,11,13,7,10,18,63
