,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Michigan State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tori Jankoska,34,4,11,.364,3,6,.500,1,5,.200,5,6,.833,0,5,5,4,2,0,5,2,14
1,Annalise Pickrel,34,2,7,.286,1,3,.333,1,4,.250,0,0,,1,3,4,3,1,1,3,0,5
2,Klarissa Bell,33,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,3,3,1,2,0,4,1,2
3,Becca Mills,26,2,11,.182,1,9,.111,1,2,.500,0,0,,4,4,8,2,0,0,1,3,5
4,Aerial Powers,17,0,5,.000,0,4,.000,0,1,.000,2,4,.500,1,1,2,0,0,0,4,3,2
6,Branndais Agee,26,2,7,.286,1,4,.250,1,3,.333,2,2,1.000,3,4,7,0,2,1,2,0,7
7,Jasmine Hines,22,5,8,.625,5,8,.625,0,0,,6,10,.600,1,4,5,1,1,0,3,4,16
8,Madison Williams,8,1,3,.333,1,3,.333,0,0,,0,0,,1,3,4,0,0,4,0,0,2
9,School Totals,200,17,54,.315,13,38,.342,4,16,.250,15,22,.682,11,27,38,11,8,6,22,13,53
