,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Nevada-Las Vegas ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Khayla Rooks,35,2,4,.500,2,3,.667,0,1,.000,1,2,.500,1,6,7,0,0,0,2,3,5
1,Essence Booker,34,4,10,.400,3,5,.600,1,5,.200,3,4,.750,0,5,5,5,0,0,5,3,12
2,Alyssa Durazo-Frescas,31,3,6,.500,0,1,.000,3,5,.600,2,2,1.000,0,2,2,0,1,0,1,0,11
3,Desi-Rae Young,23,7,10,.700,7,10,.700,0,0,,2,4,.500,1,10,11,2,0,0,2,5,16
4,Justice Ethridge,23,2,4,.500,1,2,.500,1,2,.500,0,0,,1,0,1,1,0,1,3,0,5
6,Kiara Jackson,29,1,4,.250,1,4,.250,0,0,,0,0,,1,3,4,2,0,0,0,4,2
7,Nneka Obiazor,20,6,10,.600,6,10,.600,0,0,,1,3,.333,0,2,2,0,0,0,3,2,13
8,Alyssa Brown,1,1,1,1.000,1,1,1.000,0,0,,1,1,1.000,0,0,0,0,0,0,0,0,3
9,Jade Thomas,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Keyana Wilfred,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Kenadee Winfrey,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Taylin Smith,1,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
13,School Totals,200,26,49,.531,21,36,.583,5,13,.385,10,16,.625,4,28,32,11,1,1,16,17,67
