,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Sam Thomas,35,.500,.500,.500,.000,0.0,4.9,2.1,9.5,6.4,6.3,33.3,4.5,85,87,
1,Shaina Pellington,32,.596,.579,.316,.684,0.0,16.2,7.0,39.6,7.0,0.0,0.0,40.8,126,90,
2,Lauren Ware,32,.570,.500,.167,.667,0.0,37.9,16.4,11.7,1.7,3.5,0.0,12.8,124,96,
3,Bendu Yeaney,23,.290,.200,.200,.800,0.0,7.5,3.3,7.4,2.4,0.0,12.9,17.8,58,100,
4,Cate Reese,20,.557,.542,.167,.417,6.6,17.3,11.3,15.2,2.8,0.0,12.3,42.8,100,99,
6,Madison Conner,19,.847,.750,1.000,1.000,0.0,9.1,4.0,0.0,0.0,0.0,25.8,10.8,125,107,
7,Koi Love,14,.250,.250,.250,.000,9.5,49.4,26.8,0.0,0.0,0.0,20.0,18.9,53,102,
8,Taylor Chavez,7,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,108,
9,Derin Erdogan,5,.667,.667,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,118,108,
10,Helena Pueyo,4,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0,108,
11,Ariyah Copeland,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.2,0,106,
12,Aaronette Vonleh,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,104,
13,Gisela Sanchez,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,102,
14,School Totals,199,.519,.482,.286,.500,6.7,82.6,39.6,40.0,15.5,8.3,9.2,100.0,101.4,94.4,
