,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Princeton ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Amanda Berntsen,38,1,11,.091,1,10,.100,0,1,.000,2,3,.667,1,3,4,2,0,0,4,3,4
1,Annie Tarakchian,37,7,15,.467,4,7,.571,3,8,.375,3,4,.750,3,7,10,1,0,0,2,3,20
2,Alex Wheatley,34,9,10,.900,9,10,.900,0,0,,0,0,,2,4,6,4,2,2,3,4,18
3,Vanessa Smith,24,3,6,.500,3,6,.500,0,0,,0,0,,0,3,3,2,0,1,0,4,6
4,Michelle Miller,22,1,8,.125,0,2,.000,1,6,.167,0,0,,0,2,2,0,0,1,2,2,3
6,Tia Weledji,21,1,5,.200,0,2,.000,1,3,.333,0,0,,1,2,3,0,0,0,0,2,3
7,Taylor Williams,17,3,5,.600,3,5,.600,0,0,,3,4,.750,0,0,0,0,1,1,0,3,9
8,Leslie Robinson,5,0,0,,0,0,,0,0,,0,0,,0,2,2,2,0,0,1,0,0
9,Kenya Holland,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Taylor Brown,0,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,2,2
11,School Totals,200,26,61,.426,21,43,.488,5,18,.278,8,11,.727,7,23,30,11,3,5,12,23,65
