,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,West Virginia ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Amanda Berntsen,38,.161,.091,.091,.273,3.3,9.3,6.4,8.4,0.0,0.0,24.5,22.1,37,114,
1,Annie Tarakchian,37,.592,.567,.533,.267,10.1,22.3,16.4,5.9,0.0,0.0,10.7,26.1,115,108,
2,Alex Wheatley,34,.900,.900,.000,.000,7.4,13.8,10.7,30.5,3.3,6.0,23.1,19.6,141,102,
3,Vanessa Smith,24,.500,.500,.000,.000,0.0,14.7,7.6,15.9,0.0,4.3,0.0,12.8,115,110,
4,Michelle Miller,22,.188,.188,.750,.000,0.0,10.7,5.5,0.0,0.0,4.7,20.0,23.4,33,112,
6,Tia Weledji,21,.300,.300,.600,.000,6.0,11.2,8.7,0.0,0.0,0.0,0.0,12.2,76,114,
7,Taylor Williams,17,.652,.600,.000,.800,0.0,0.0,0.0,0.0,3.3,6.0,0.0,20.4,140,108,
8,Leslie Robinson,5,,,,,0.0,47.1,24.2,61.5,0.0,0.0,100.0,10.3,67,97,
9,Kenya Holland,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,119,
10,Taylor Brown,0,1.000,1.000,.000,.000,,,,0.0,,,0.0,,,,
11,School Totals,200,.491,.467,.295,.180,21.9,67.6,45.5,42.3,4.2,12.8,15.3,100.0,91.5,104.2,
