,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,South Carolina ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kindred Wesemann,37,.417,.417,.667,.000,0.0,0.0,0.0,20.5,4.9,0.0,14.3,9.7,89,114,
1,Breanna Lewis,35,.502,.474,.000,.211,15.4,13.1,14.3,0.0,1.7,6.0,8.8,33.5,102,110,
2,Megan Deines,33,.210,.100,.300,.400,0.0,3.5,1.7,7.2,0.0,0.0,14.5,21.5,47,122,
3,Shaelyn Martin,27,.167,.167,.500,.000,8.0,16.9,12.3,17.9,4.4,0.0,33.3,17.2,39,103,
4,Kaylee Page,26,.300,.300,.600,.000,0.0,13.2,6.4,0.0,0.0,0.0,37.5,15.8,39,116,
6,Kayla Goth,16,.678,.667,.000,1.000,0.0,14.3,6.9,38.5,0.0,0.0,31.6,20.3,100,117,
7,Erica Young,9,.169,.000,.000,1.000,36.0,38.1,37.0,24.7,6.7,0.0,25.8,22.2,59,85,
8,Jessica Sheble,5,.667,.667,.000,.000,21.6,0.0,11.1,0.0,0.0,0.0,0.0,30.9,136,123,
9,Bri Craig,5,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,66.7,30.9,0,121,
10,Kelly Thomson,4,,,,,0.0,28.6,13.9,0.0,0.0,0.0,,0.0,,107,
11,Antoinette Taylor,3,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0,126,
12,School Totals,200,.378,.339,.250,.232,29.7,51.4,40.3,50.0,10.4,5.3,20.5,100.0,70.1,109.0,
