,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Raina Perez,33,.682,.682,.636,.000,4.7,23.3,14.0,17.5,0.0,0.0,8.3,18.9,144,92,
1,Kai Crutchfield,26,1.031,1.000,.000,3.000,5.9,5.9,5.9,13.8,2.2,0.0,0.0,4.6,228,90,
2,Jakia Brown-Turner,24,.452,.444,.444,.222,0.0,6.4,3.2,5.9,2.4,0.0,9.2,23.5,94,90,
3,Kayla Jones,22,.950,.944,.111,.111,0.0,35.0,17.5,26.7,2.6,0.0,9.6,24.6,174,83,
4,Elissa Cunane,14,.667,.667,.000,.000,0.0,22.0,11.0,9.8,4.2,0.0,25.0,14.8,107,82,
6,Camille Hobby,22,.367,.333,.000,.444,7.0,0.0,3.5,6.2,0.0,0.0,8.5,27.8,87,97,
7,Diamond Johnson,21,.750,.750,.500,.000,7.3,0.0,3.7,7.5,5.6,0.0,9.1,27.2,144,84,
8,Jada Boyd,13,.719,.667,.000,.333,35.5,59.2,47.3,0.0,0.0,12.8,0.0,13.7,175,78,
9,Aziaha James,6,.253,.333,.333,.667,0.0,25.6,12.8,23.5,19.4,0.0,0.0,33.6,73,45,
10,Jessica Timmons,5,.500,.500,.500,.000,0.0,30.8,15.4,29.6,0.0,0.0,0.0,20.8,130,91,
11,Genesis Bryant,5,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,200,97,
12,Madison Hayes,5,1.053,,,,30.8,30.8,30.8,0.0,11.7,0.0,0.0,9.1,240,62,
13,Sophie Hart,4,.288,.333,.000,.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.7,64,97,
14,School Totals,200,.622,.617,.297,.250,30.8,84.6,57.7,45.7,13.0,4.2,7.7,100.0,129.0,82.6,
