,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Albany ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ebone Henry,40,6,21,.286,4,13,.308,2,8,.250,0,1,.000,2,7,9,2,3,0,3,4,14
1,Julie Forster,38,3,11,.273,3,11,.273,0,0,,2,4,.500,6,6,12,1,1,0,6,5,8
2,Cassandra Callaway,28,1,10,.100,1,10,.100,0,0,,0,1,.000,1,0,1,3,0,0,7,2,2
3,Adrienne Jones,27,1,7,.143,1,6,.167,0,1,.000,2,4,.500,3,3,6,1,2,0,2,1,4
4,Megan Craig,26,4,5,.800,4,5,.800,0,0,,1,3,.333,2,5,7,0,0,3,2,2,9
6,Sarah Royals,18,3,5,.600,2,4,.500,1,1,1.000,0,1,.000,1,1,2,1,2,0,3,1,7
7,Tabitha Makopondo,14,1,1,1.000,1,1,1.000,0,0,,1,2,.500,4,1,5,0,0,0,1,2,3
8,Lindsey Lowrie,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Keyana Williams,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
10,Kate Cronin,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
11,School Totals,200,19,60,.317,16,50,.320,3,10,.300,6,16,.375,19,23,42,8,8,3,24,19,47
