,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Sydney Carter,36,.295,.313,.375,.125,0.0,11.1,6.1,9.0,4.6,2.2,19.2,14.3,63,64,
1,Tyra White,31,.668,.654,.077,.077,7.8,16.1,12.4,0.0,1.8,2.6,6.9,23.0,131,66,
2,Adaora Elonu,28,.451,.462,.000,.231,8.7,7.1,7.8,7.8,5.9,0.0,6.5,27.0,98,65,
3,Kelsey Bone,28,.335,.375,.000,.250,8.7,10.7,9.8,25.2,2.0,2.9,31.1,22.7,70,69,
4,Alexia Standish,27,.857,.857,.857,.000,0.0,3.7,2.0,14.1,0.0,0.0,30.0,18.3,116,80,
6,Karla Gilbert,14,.303,.250,.000,.500,17.3,7.1,11.7,0.0,4.0,22.9,17.0,20.8,72,60,
7,Adrienne Pratcher,13,.444,.000,1.000,5.000,0.0,0.0,0.0,11.4,4.3,0.0,23.8,16.0,88,75,
8,Skylar Collins,10,.526,,,,24.2,10.0,16.4,29.6,0.0,0.0,53.2,18.6,89,76,
9,Kelsey Assarian,5,.000,.000,.000,.000,0.0,60.0,32.9,0.0,11.1,0.0,0.0,9.9,0,10,
10,Kristi Bellock,4,1.500,1.500,1.000,.000,0.0,25.0,13.7,58.8,0.0,20.0,0.0,12.4,282,55,
11,Cierra Windham,3,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,200,84,
12,Kristen Grant,1,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.4,200,84,
13,School Totals,200,.518,.526,.207,.310,30.3,52.5,42.5,48.1,15.3,16.0,18.4,100.0,95.8,65.3,
