,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Marist,70.8,0.598,22.7,17.4,0.457,107.0
1,Georgia,70.8,0.478,16.5,37.8,0.09,98.6
