,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Georgia ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Corielle Yarde,39,.728,.692,.308,.231,4.5,16.6,12.0,19.5,1.4,0.0,21.8,25.4,123,100,
1,Brandy Gang,35,.756,.750,.500,.400,5.0,9.3,7.6,0.0,1.6,5.3,7.8,19.7,144,101,
2,Leanne Ockenden,34,.700,.700,.600,.000,5.1,6.4,5.9,5.7,0.0,0.0,16.7,9.5,127,109,
3,Elizabeth Beynnon,32,.808,.750,.000,.500,5.4,30.4,20.8,12.3,0.0,0.0,29.1,11.6,130,95,
4,Casey Dulin,26,.373,.200,.100,1.000,0.0,4.2,2.6,14.7,2.2,0.0,21.7,38.3,71,105,
6,Natalie Gomez-Martinez,18,1.026,1.000,.000,2.000,0.0,12.0,7.4,0.0,3.1,0.0,61.5,14.7,76,98,
7,Kristina Danella,13,.714,.500,.667,1.333,0.0,0.0,0.0,0.0,0.0,0.0,29.6,28.1,107,113,
8,Emily Stallings,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,112,
9,School Totals,200,.657,.598,.326,.543,17.4,62.2,45.0,33.3,5.6,4.7,22.7,100.0,107.0,98.6,
