,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Tennessee ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Rae Burrell,36,9,19,.474,7,11,.636,2,8,.250,2,2,1.000,2,4,6,1,2,0,3,1,22
1,Alexus Dye,32,3,13,.231,3,13,.231,0,0,,3,3,1.000,1,7,8,0,0,0,3,4,9
2,Jordan Walker,31,5,13,.385,5,10,.500,0,3,.000,0,0,,1,0,1,4,2,0,4,4,10
3,Tess Darby,28,3,8,.375,0,1,.000,3,7,.429,0,0,,0,4,4,1,1,0,1,2,9
4,Tamari Key,27,1,6,.167,1,6,.167,0,0,,1,4,.250,5,6,11,1,0,1,3,3,3
6,Sara Puckett,14,0,4,.000,0,2,.000,0,2,.000,2,2,1.000,0,0,0,1,0,0,0,2,2
7,Karoline Striplin,12,2,2,1.000,2,2,1.000,0,0,,3,4,.750,4,2,6,0,0,1,0,1,7
8,Brooklynn Miles,12,0,2,.000,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,1,0,0
9,Kaiya Wynn,8,1,1,1.000,1,1,1.000,0,0,,0,4,.000,0,1,1,0,0,0,2,1,2
10,School Totals,200,24,68,.353,19,47,.404,5,21,.238,11,19,.579,13,25,38,9,5,2,17,18,64
