,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Louisville ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Nicole Munger,32,.684,.500,1.000,2.000,0.0,6.5,3.9,12.6,0.0,0.0,34.7,14.4,102,112,
1,Amy Dilk,30,.500,.500,.000,.000,0.0,24.4,14.5,36.2,0.0,0.0,55.6,16.0,63,103,
2,Hailey Brown,23,.250,.250,.500,.000,0.0,9.1,5.4,0.0,2.5,3.9,33.3,13.9,34,103,
3,Hallie Thome,22,.274,.300,.000,.200,0.0,9.5,5.7,11.6,0.0,4.1,0.0,26.4,65,109,
4,Deja Church,22,.143,.143,.143,.000,0.0,9.5,5.7,0.0,2.6,0.0,30.0,24.3,22,105,
6,Akienreh Johnson,25,1.000,1.000,.333,.000,0.0,16.8,10.0,12.2,2.3,0.0,14.3,15.0,161,102,
7,Naz Hillmon,24,.429,.429,.000,.000,31.9,8.7,18.1,0.0,4.8,0.0,41.7,26.7,61,100,
8,Kayla Robbins,20,.625,.625,.125,.000,7.7,20.9,15.5,18.0,0.0,4.5,27.3,29.4,90,103,
9,Emily Kiser,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,116,
10,Taylor Rooks,0,,,,,,,,,,,,,,,
11,Ariel Young,0,,,,,,,,,,,,,,,
12,Priscilla Smeenge,0,,,,,,,,,,,,,,,
13,Danielle Rauch,0,,,,,,,,,,,,,,,
14,School Totals,199,.473,.459,.184,.163,23.1,65.8,48.4,47.6,7.2,6.8,29.4,100.0,72.5,102.9,
