,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tricia Liston,38,.743,.767,.333,.067,4.8,9.0,7.4,3.3,0.0,0.0,11.5,22.9,136,125,
1,Haley Peters,37,.781,.781,.063,.000,0.0,18.5,11.4,7.4,3.1,0.0,15.8,25.7,132,111,
2,Chelsea Gray,37,.755,.714,.429,.286,9.8,9.3,9.5,34.4,4.6,3.0,33.7,16.0,139,112,
3,Shay Selby,32,.863,.833,.167,.333,0.0,0.0,0.0,24.5,5.3,0.0,22.5,13.9,153,117,
4,Elizabeth Williams,26,.653,.667,.000,.222,21.0,13.2,16.2,18.8,6.6,8.5,16.8,22.8,134,103,
6,Allison Vernerey,11,.286,.286,.000,.000,49.6,10.4,25.5,10.5,0.0,20.2,0.0,31.8,112,116,
7,Kathleen Scheer,10,1.000,1.000,.000,.000,18.2,11.4,14.0,0.0,0.0,0.0,0.0,5.0,206,122,
8,Ka'lia Johnson,9,.833,.833,.333,.000,0.0,12.7,7.8,13.4,0.0,0.0,0.0,16.7,185,122,
9,School Totals,200,.713,.711,.172,.109,45.5,51.4,49.1,66.7,15.7,13.9,16.2,100.0,137.1,114.3,
