,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Kansas State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brittany Chambers,37,4,16,.250,1,4,.250,3,12,.250,0,0,,3,3,6,0,2,0,5,0,11
1,Mariah White,33,0,2,.000,0,0,,0,2,.000,0,1,.000,0,3,3,1,2,1,2,1,0
2,Branshea Brown,31,1,9,.111,1,9,.111,0,0,,0,2,.000,1,3,4,0,1,0,0,2,2
3,Jalana Childs,29,2,9,.222,2,7,.286,0,2,.000,2,2,1.000,5,1,6,0,0,0,3,3,6
4,Tasha Dickey,23,1,12,.083,0,4,.000,1,8,.125,0,0,,1,4,5,0,3,0,3,0,3
6,Julianne Chisholm,12,1,4,.250,1,2,.500,0,2,.000,0,0,,0,0,0,0,0,1,1,0,2
7,Chantay Caron,11,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
8,Ashia Woods,9,0,2,.000,0,2,.000,0,0,,0,0,,2,1,3,0,1,0,3,1,0
9,Stephanie Wittman,8,0,2,.000,0,2,.000,0,0,,0,0,,1,0,1,2,0,0,1,0,0
10,Emma Ostermann,7,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2
11,School Totals,200,10,57,.175,6,31,.194,4,26,.154,2,5,.400,13,15,28,3,9,2,18,8,26
