,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Oregon ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tuti Jones,43,.853,.909,.364,.364,8.4,7.9,8.1,7.3,5.6,0.0,13.6,19.5,139,85,
1,Destinee Wells,42,.438,.286,.214,.643,0.0,10.7,5.6,40.8,2.9,0.0,5.3,25.6,105,89,
2,Jamilyn Kinney,39,.500,.500,1.000,.000,0.0,14.5,7.5,17.0,1.6,0.0,25.0,11.6,84,91,
3,Conley Chinn,35,.417,.417,.583,.000,0.0,3.2,1.7,7.3,1.7,0.0,7.7,21.1,77,96,
4,Madison Bartley,24,.400,.400,.600,.000,10.1,23.5,17.0,22.0,0.0,3.9,0.0,23.6,96,86,
6,Tessa Miller,26,.168,.200,.000,.400,0.0,21.7,11.2,0.0,2.3,0.0,0.0,12.8,35,84,
7,Nikki Baird,16,.335,.313,.625,.250,15.1,7.0,10.9,33.0,0.0,0.0,0.0,31.5,90,98,
8,Blair Schoenwald,16,.300,.300,1.000,.000,0.0,28.2,14.6,0.0,3.8,0.0,16.7,21.3,49,78,
9,Kilyn McGuff,7,,,,,0.0,16.1,8.3,28.3,8.7,0.0,100.0,16.2,23,74,
10,School Totals,248,.462,.437,.507,.239,17.1,65.9,42.4,68.0,13.4,1.9,10.2,100.0,89.0,85.4,
