,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Tennessee ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Alicia Manning,34,8,16,.500,8,16,.500,0,0,,1,1,1.000,2,8,10,7,2,1,2,0,17
1,Angie Bjorklund,27,4,7,.571,1,3,.333,3,4,.750,0,0,,0,2,2,3,1,0,0,2,11
2,Shekinna Stricklen,24,3,7,.429,3,6,.500,0,1,.000,1,1,1.000,2,4,6,4,3,1,1,1,7
3,Alyssia Brewer,21,7,13,.538,7,13,.538,0,0,,0,1,.000,4,4,8,1,0,1,1,4,14
4,Kelley Cain,21,6,10,.600,6,10,.600,0,0,,0,3,.000,4,5,9,0,0,6,0,1,12
6,Glory Johnson,21,3,6,.500,3,6,.500,0,0,,2,4,.500,0,1,1,1,1,1,2,3,8
7,Briana Bass,18,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,1,1,0,1,2,0
8,Taber Spani,16,7,8,.875,4,5,.800,3,3,1.000,0,2,.000,2,1,3,2,1,0,1,0,17
9,Kamiko Williams,12,3,7,.429,3,6,.500,0,1,.000,0,0,,0,2,2,1,1,0,1,2,6
10,Sydney Smallbone,6,0,1,.000,0,0,,0,1,.000,0,0,,1,1,2,0,0,0,0,1,0
11,School Totals,200,41,76,.539,35,65,.538,6,11,.545,4,12,.333,15,28,43,20,10,10,9,16,92
