,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Rutgers ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Shaylee Gonzales,40,.382,.206,.412,.647,11.8,8.3,10.3,23.5,4.3,0.0,8.4,29.0,105,96,
1,Paisley Harding,39,.644,.588,.529,.588,9.0,8.5,8.8,8.7,0.0,2.9,29.6,38.0,96,104,
2,Lauren Gustin,39,.503,.444,.000,.222,12.1,29.9,19.5,12.9,1.5,0.0,16.8,14.8,109,96,
3,Maria Albiero,26,.000,.000,.667,.000,0.0,0.0,0.0,7.7,2.2,0.0,25.0,7.5,18,104,
4,Sara Hamson,11,1.000,1.000,.000,.000,21.4,15.2,18.8,0.0,0.0,10.4,50.0,8.9,100,98,
6,Tegan Graham,31,.750,.750,.667,.000,0.0,16.1,6.7,40.0,1.9,3.7,25.0,12.6,129,98,
7,Kaylee Smiler,13,1.500,1.500,1.000,.000,0.0,12.8,5.3,18.2,4.4,0.0,50.0,7.5,112,94,
8,Kayla Belles-Lee,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,109,
9,School Totals,200,.531,.454,.426,.426,38.2,66.7,50.0,70.0,10.1,8.6,21.7,100.0,100.0,95.7,
