,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Rutgers ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Arella Guirantes,40,10,18,.556,8,16,.500,2,2,1.000,8,12,.667,2,4,6,3,3,0,7,4,30
1,Diamond Johnson,40,5,7,.714,4,6,.667,1,1,1.000,2,2,1.000,0,4,4,2,3,0,2,0,13
2,Mael Gilles,35,1,3,.333,1,1,1.000,0,2,.000,0,0,,0,3,3,2,3,1,0,3,2
3,Tekia Mack,27,3,5,.600,2,2,1.000,1,3,.333,4,5,.800,2,2,4,1,1,0,6,5,11
4,Tyia Singleton,19,1,6,.167,1,6,.167,0,0,,2,2,1.000,2,5,7,0,2,1,3,3,4
6,Zipporah Broughton,18,0,3,.000,0,1,.000,0,2,.000,1,2,.500,1,3,4,1,1,0,1,1,1
7,Liz Martino,14,1,3,.333,0,1,.000,1,2,.500,0,0,,0,0,0,0,0,0,0,1,3
8,Sakima Walker,8,1,2,.500,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,1,2
9,Stephanie Guihon,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,School Totals,201,22,47,.468,17,35,.486,5,12,.417,17,23,.739,8,21,29,9,13,2,19,18,66
