,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Creighton ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Lauren Jensen,36,8,15,.533,5,8,.625,3,7,.429,0,0,,2,5,7,0,1,1,3,0,19
1,Emma Ronsiek,35,5,14,.357,4,8,.500,1,6,.167,2,4,.500,3,7,10,4,0,2,2,2,13
2,Tatum Rembao,27,1,3,.333,1,3,.333,0,0,,0,0,,1,1,2,5,0,0,1,3,2
3,Payton Brotzki,22,4,12,.333,1,4,.250,3,8,.375,2,2,1.000,2,0,2,1,0,0,2,2,13
4,Carly Bachelor,12,1,3,.333,1,1,1.000,0,2,.000,0,0,,1,3,4,0,0,0,1,0,2
6,Molly Mogensen,28,3,8,.375,2,5,.400,1,3,.333,0,2,.000,1,7,8,2,1,0,3,2,7
7,Morgan Maly,26,2,8,.250,0,2,.000,2,6,.333,2,2,1.000,5,8,13,0,0,1,2,0,8
8,Rachael Saunders,11,0,4,.000,0,2,.000,0,2,.000,0,0,,0,1,1,2,1,1,0,3,0
9,Mallory Brake,3,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,1,0,0,0
10,School Totals,200,24,67,.358,14,33,.424,10,34,.294,6,10,.600,15,32,47,15,3,6,14,12,64
