,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Caitlin Clark,40,.359,.289,.526,.211,0.0,20.0,10.1,52.4,1.4,6.1,4.6,27.7,89,90,
1,McKenna Warnock,36,.333,.333,.222,.000,11.4,8.3,9.8,20.5,3.1,3.4,10.0,14.2,88,95,
2,Kate Martin,35,.222,.222,.444,.000,2.9,8.6,5.8,5.0,3.2,0.0,10.0,14.6,50,96,
3,Gabbie Marshall,33,.429,.429,.857,.000,0.0,12.1,6.1,0.0,1.7,3.7,0.0,10.8,83,96,
4,Monika Czinano,31,.616,.600,.000,.200,3.3,16.1,9.8,27.1,0.0,0.0,4.4,37.4,117,98,
6,Tomi Taiwo,12,.333,.333,.000,.000,0.0,16.7,8.4,0.0,9.4,0.0,25.0,17.0,47,75,
7,Addison O'Grady,8,.000,.000,.000,.000,12.8,0.0,6.3,0.0,0.0,15.2,0.0,12.7,30,105,
8,Kylie Feuerbach,5,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,11.2,0.0,0.0,10.2,200,83,
9,School Totals,200,.420,.393,.314,.114,17.9,62.5,40.5,72.0,12.7,15.2,6.3,100.0,87.3,90.1,
