,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,North Carolina ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Heather Butler,40,.504,.406,.625,.375,0.0,7.9,4.5,23.1,0.0,0.0,9.7,31.2,97,102,
1,Jasmine Newsome,40,.299,.227,.455,.455,0.0,10.5,6.0,25.0,3.1,0.0,18.5,24.5,62,94,
2,Katie Schubert,40,.571,.571,.571,.000,3.4,13.2,9.0,26.7,0.0,0.0,30.0,15.1,91,99,
3,Ashia Jones,37,.652,.700,.000,.800,3.7,19.9,12.9,0.0,3.4,2.7,6.9,23.7,120,86,
4,Shai Warfield-Cross,9,.000,.000,1.000,.000,15.3,23.4,19.9,24.7,0.0,0.0,50.0,13.4,53,92,
6,Elizabeth Masengil,31,1.282,1.500,1.000,2.000,0.0,10.2,5.8,0.0,0.0,0.0,0.0,3.7,268,101,
7,Tiara Caldwell,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,100,
8,Karisma Tyson,1,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.4,0,108,
9,School Totals,200,.509,.457,.468,.447,10.3,63.2,40.3,66.7,6.3,2.5,14.9,100.0,90.6,93.8,
