,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Tennessee ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ariel Massengale,36,2,7,.286,1,4,.250,1,3,.333,0,0,,0,3,3,5,0,0,3,4,5
1,Kamiko Williams,32,6,8,.750,5,6,.833,1,2,.500,2,2,1.000,2,5,7,4,3,0,2,3,15
2,Meighan Simmons,29,1,15,.067,0,8,.000,1,7,.143,2,2,1.000,0,1,1,2,1,0,1,2,5
3,Taber Spani,24,5,12,.417,4,10,.400,1,2,.500,1,1,1.000,2,4,6,1,0,0,0,3,12
4,Bashaara Graves,18,3,4,.750,3,4,.750,0,0,,0,0,,1,3,4,0,3,1,2,1,6
6,Cierra Burdick,23,4,7,.571,4,6,.667,0,1,.000,5,6,.833,2,4,6,1,2,0,0,2,13
7,Isabelle Harrison,19,5,7,.714,5,7,.714,0,0,,2,6,.333,2,6,8,1,1,3,4,1,12
8,Jasmine Jones,18,3,6,.500,3,6,.500,0,0,,0,1,.000,2,3,5,0,1,0,1,2,6
9,Nia Moore,1,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0
10,School Totals,200,29,67,.433,25,52,.481,4,15,.267,12,18,.667,12,29,41,14,11,4,13,18,74
