,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,North Carolina ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Italee Lucas,36,8,16,.500,6,10,.600,2,6,.333,4,4,1.000,1,6,7,5,2,0,6,3,22
1,Cetera DeGraffenreid,34,1,5,.200,0,4,.000,1,1,1.000,5,6,.833,0,3,3,5,2,0,2,0,8
2,Jessica Breland,29,5,12,.417,5,12,.417,0,0,,8,8,1.000,3,7,10,3,1,5,4,2,18
3,Krista Gross,29,4,5,.800,4,5,.800,0,0,,6,6,1.000,3,7,10,0,1,1,2,3,14
4,Chay Shegog,13,3,5,.600,3,5,.600,0,0,,0,0,,1,1,2,0,0,0,1,4,6
6,Waltiea Rolle,19,2,3,.667,2,3,.667,0,0,,3,4,.750,3,2,5,2,0,2,1,3,7
7,Tierra Ruffin-Pratt,19,3,6,.500,3,6,.500,0,0,,1,1,1.000,2,8,10,3,0,0,4,3,7
8,Laura Broomfield,12,1,4,.250,1,4,.250,0,0,,0,1,.000,1,3,4,0,0,0,0,2,2
9,She'la White,9,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,1,0,0,2,1,2
10,Latifah Coleman,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,28,58,.483,25,51,.490,3,7,.429,27,30,.900,14,38,52,19,6,8,22,21,86
