,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jada Walker,36,.615,.563,.375,.250,3.3,4.7,3.9,21.6,8.9,2.6,25.3,16.3,101,80,
1,Jazmine Massengill,34,.429,.429,.000,.000,3.5,14.8,8.2,21.6,0.0,0.0,36.4,15.9,66,99,
2,Rhyne Howard,32,.491,.357,.429,.500,3.7,36.6,17.3,8.4,0.0,0.0,5.5,27.8,107,97,
3,Treasure Hunt,25,.341,.000,.500,1.750,0.0,13.4,5.5,8.0,0.0,0.0,0.0,14.0,88,100,
4,Nyah Leveretter,13,.513,1.000,.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,51.5,14.7,38,101,
6,Dre'Una Edwards,31,.448,.400,.067,.400,19.1,37.8,26.8,10.6,1.7,0.0,22.1,36.0,82,93,
7,Robyn Benton,25,.417,.417,.500,.000,0.0,0.0,0.0,9.6,2.1,0.0,0.0,11.8,94,97,
8,Emma King,5,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0,102,
9,School Totals,201,.460,.393,.268,.429,23.5,83.3,48.3,50.0,10.7,2.3,18.2,100.0,82.7,92.0,
