,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Northern Iowa ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Erin Brocka,37,1,6,.167,1,3,.333,0,3,.000,0,0,,1,8,9,3,1,0,2,2,2
1,Jacqui Kalin,33,7,17,.412,3,10,.300,4,7,.571,3,4,.750,0,4,4,2,0,0,3,2,21
2,Lizzie Boeck,28,6,12,.500,6,11,.545,0,1,.000,0,2,.000,1,3,4,1,4,1,4,3,12
3,Rachel Madrigal,26,0,0,,0,0,,0,0,,4,4,1.000,1,1,2,2,0,0,1,2,4
4,Katelin Oney,21,2,6,.333,2,5,.400,0,1,.000,4,5,.800,0,2,2,1,0,0,2,0,8
6,K.K. Armstrong,31,7,11,.636,7,9,.778,0,2,.000,3,4,.750,1,3,4,3,2,0,2,3,17
7,Mercedees Morgan,14,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0
8,Amber Kirschbaum,10,1,1,1.000,1,1,1.000,0,0,,0,0,,2,1,3,0,0,0,0,3,2
9,School Totals,200,24,53,.453,20,39,.513,4,14,.286,14,19,.737,6,23,29,12,7,1,15,16,66
