,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Michigan State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Erin Brocka,37,.167,.167,.500,.000,3.4,28.8,15.7,14.2,1.5,0.0,25.0,11.3,52,99,
1,Jacqui Kalin,33,.556,.529,.412,.235,0.0,16.2,7.8,15.6,0.0,0.0,13.8,34.5,99,105,
2,Lizzie Boeck,28,.463,.500,.083,.167,4.5,14.3,9.2,9.3,8.1,3.6,23.7,31.6,72,84,
3,Rachel Madrigal,26,1.053,,,,4.8,5.1,5.0,12.8,0.0,0.0,36.2,5.6,165,108,
4,Katelin Oney,21,.478,.333,.167,.833,0.0,12.7,6.1,9.4,0.0,0.0,19.6,25.4,85,107,
6,K.K. Armstrong,31,.659,.636,.182,.364,4.0,12.9,8.3,25.9,3.7,0.0,13.6,24.9,122,98,
7,Mercedees Morgan,14,,,,,0.0,9.5,4.6,0.0,0.0,0.0,100.0,3.7,0,107,
8,Amber Kirschbaum,10,1.000,1.000,.000,.000,25.0,13.3,19.4,0.0,0.0,0.0,0.0,5.2,206,104,
9,School Totals,200,.532,.491,.264,.358,18.8,76.7,46.8,50.0,10.0,2.5,19.5,100.0,94.3,98.6,
