,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Notre Dame ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tricia Liston,36,.771,.722,.222,.778,5.7,12.3,8.9,5.2,2.8,0.0,19.9,18.0,134,115,
1,Elizabeth Williams,35,.367,.333,.000,.444,8.8,9.5,9.1,4.7,1.5,7.3,27.1,18.1,70,115,
2,Haley Peters,29,.628,.636,.182,.182,10.6,26.8,18.4,7.0,3.5,0.0,20.2,22.0,112,107,
3,Richa Jackson,29,.578,.500,.000,.625,10.6,7.7,9.2,0.0,0.0,2.9,16.4,18.1,114,121,
4,Alexis Jones,26,.362,.273,.091,.273,3.9,17.1,10.3,19.7,3.9,3.3,36.2,31.9,61,108,
6,Chloe Wells,24,.350,.350,.500,.000,0.0,4.6,2.2,29.0,8.5,0.0,9.1,19.7,93,105,
7,Allison Vernerey,19,.606,.750,.000,.500,10.8,11.7,11.2,9.7,0.0,4.5,0.0,11.0,137,120,
8,Ka'lia Johnson,2,.000,.000,.000,.000,51.3,0.0,26.7,0.0,0.0,0.0,0.0,21.5,53,127,
9,School Totals,200,.514,.476,.159,.365,38.5,63.9,50.7,39.3,13.9,12.8,21.3,100.0,96.2,110.1,
