,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Quinnipiac ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jen Fay,37,10,18,.556,10,14,.714,0,4,.000,5,6,.833,2,7,9,2,2,0,2,5,25
1,Edel Thornton,37,2,4,.500,2,3,.667,0,1,.000,0,0,,0,4,4,5,2,0,1,1,4
2,Paula Strautmane,30,4,10,.400,1,6,.167,3,4,.750,4,6,.667,3,2,5,2,0,1,0,4,15
3,Aryn McClure,27,5,19,.263,5,18,.278,0,1,.000,1,2,.500,1,2,3,1,1,2,1,5,11
4,Brittany Martin,27,0,6,.000,0,4,.000,0,2,.000,2,2,1.000,0,2,2,0,1,0,1,1,2
6,Paige Warfel,21,1,5,.200,1,3,.333,0,2,.000,2,3,.667,4,3,7,1,1,0,1,3,4
7,Taylor Herd,16,1,2,.500,0,0,,1,2,.500,0,0,,0,1,1,0,1,0,0,0,3
8,Mackenzie DeWees,3,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
9,Jaden Ward,2,0,0,,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1
10,Amani Free,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,23,65,.354,19,49,.388,4,16,.250,15,21,.714,10,21,31,11,8,3,6,20,65
