,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Morgan William,31,.316,.167,.167,.667,3.7,27.4,15.2,26.1,1.8,0.0,11.4,13.0,105,95,
1,Teaira McCowan,29,.686,.667,.000,.111,31.5,16.7,24.3,19.1,0.0,20.7,9.6,33.0,142,90,
2,Blair Schaefer,22,.417,.417,.417,.000,5.2,16.5,10.7,0.0,0.0,0.0,0.0,25.0,115,104,
3,Ketara Chapel,20,.600,.600,.000,.000,11.4,6.1,8.8,8.0,0.0,0.0,0.0,11.5,150,108,
4,Roshunda Johnson,7,.833,.833,.667,.000,0.0,0.0,0.0,29.2,0.0,0.0,0.0,19.6,188,110,
6,Dominique Dillingham,27,.200,.200,.000,.000,4.2,9.0,6.5,15.1,4.2,7.4,0.0,8.5,95,91,
7,Victoria Vivians,23,.383,.375,.500,.125,9.9,10.5,10.2,25.4,2.5,0.0,5.6,35.6,103,100,
8,Breanna Richardson,18,.200,.200,.000,.000,6.3,20.2,13.1,0.0,0.0,5.6,16.7,15.3,53,98,
9,Chinwe Okorie,11,.404,.250,.000,.500,0.0,22.0,10.7,0.0,0.0,0.0,17.0,24.5,88,101,
10,Jazzmun Holmes,9,,,,,0.0,13.5,6.5,14.3,0.0,0.0,100.0,5.1,35,105,
11,Ameshya Williams-Holliday,3,.513,.000,.000,2.000,38.1,0.0,19.6,0.0,0.0,0.0,0.0,28.7,159,110,
12,School Totals,200,.465,.433,.213,.160,48.6,75.8,61.8,54.8,5.7,22.5,8.0,100.0,107.1,91.4,
