,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Maryland ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Marina Lizarazu,39,.344,.344,.313,.000,0.0,4.7,1.7,38.8,0.0,0.0,27.3,28.5,66,122,
1,Philecia Gilmore,38,.553,.553,.789,.000,5.3,14.4,8.5,7.7,4.7,0.0,13.6,29.3,101,109,
2,Joy Adams,35,.250,.250,.083,.000,8.6,15.6,11.1,13.0,8.6,2.7,7.7,18.8,69,99,
3,Karynda DuPree,21,.000,.000,.000,.000,4.8,17.3,9.2,0.0,0.0,0.0,50.0,4.8,20,118,
4,Aaliyah Robinson,17,.333,.333,.667,.000,5.9,0.0,3.8,25.2,0.0,0.0,0.0,8.9,110,123,
6,Treyanna Clay,32,.597,.500,.000,.833,12.5,5.7,10.1,0.0,1.9,0.0,0.0,13.0,144,117,
7,Alexis Lewis,17,.447,.375,.875,.250,5.9,21.4,11.4,14.4,0.0,0.0,0.0,26.4,112,117,
8,Iida Ahvenainen,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,123,
9,School Totals,200,.424,.400,.462,.108,30.0,54.5,38.7,57.1,13.4,2.4,13.9,100.0,86.6,110.4,
