,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Texas ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jordin Canada,38,.461,.313,.125,.750,4.4,6.4,5.2,23.0,0.0,1.9,19.0,30.4,90,105,
1,Monique Billings,37,.536,.417,.000,1.167,11.3,22.9,16.0,8.0,4.2,5.8,18.1,26.3,103,87,
2,Lajahna Drummer,34,.503,.429,.000,.286,9.8,21.4,14.5,0.0,0.0,0.0,20.2,12.8,96,100,
3,Nirra Fields,28,.182,.182,.273,.000,0.0,4.3,1.8,0.0,3.7,2.6,8.3,18.8,41,97,
4,Kari Korver,25,.250,.250,.667,.000,3.3,14.5,7.9,27.6,2.1,0.0,0.0,10.5,83,98,
6,Kelli Hayes,19,.127,.000,.667,.667,8.8,0.0,5.2,11.1,0.0,0.0,0.0,9.0,62,109,
7,Kennedy Burke,14,.576,.583,.333,.333,6.0,17.3,10.6,27.4,11.0,0.0,22.5,27.9,95,77,
8,Paulina Hersler,4,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,109,
9,Ashley Hearn,1,,,,,83.3,0.0,49.4,0.0,0.0,0.0,,0.0,206,109,
10,School Totals,200,.409,.317,.222,.508,33.3,63.6,45.7,47.4,11.5,8.9,15.2,100.0,82.1,92.3,
