,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Tennessee ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kamiko Williams,31,6,12,.500,6,8,.750,0,4,.000,0,0,,2,2,4,2,4,0,1,2,12
1,Bashaara Graves,28,3,5,.600,3,5,.600,0,0,,5,10,.500,5,5,10,3,3,1,2,1,11
2,Meighan Simmons,27,4,16,.250,0,4,.000,4,12,.333,0,0,,0,1,1,1,1,0,4,3,12
3,Ariel Massengale,27,0,3,.000,0,1,.000,0,2,.000,1,2,.500,0,2,2,3,2,0,1,4,1
4,Taber Spani,25,7,14,.500,6,8,.750,1,6,.167,5,6,.833,1,3,4,0,0,0,2,2,20
6,Isabelle Harrison,29,4,8,.500,4,8,.500,0,0,,3,4,.750,1,5,6,0,0,1,1,1,11
7,Jasmine Jones,17,2,3,.667,2,3,.667,0,0,,1,2,.500,2,2,4,1,0,0,4,3,5
8,Cierra Burdick,16,3,4,.750,3,4,.750,0,0,,0,0,,1,1,2,0,0,0,0,3,6
9,School Totals,200,29,65,.446,24,41,.585,5,24,.208,15,24,.625,12,21,33,10,10,2,15,19,78
