,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Connecticut ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Paige Bueckers,34,7,13,.538,7,12,.583,0,1,.000,0,0,,0,4,4,5,2,1,5,1,14
1,Christyn Williams,34,3,13,.231,1,7,.143,2,6,.333,2,2,1.000,0,2,2,2,1,0,1,0,10
2,Olivia Nelson-Ododa,30,2,6,.333,2,6,.333,0,0,,4,5,.800,5,5,10,2,0,0,3,4,8
3,Azzi Fudd,27,2,8,.250,2,6,.333,0,2,.000,4,4,1.000,0,4,4,0,1,0,3,2,8
4,Aaliyah Edwards,19,3,6,.500,3,6,.500,0,0,,3,4,.750,4,4,8,2,0,0,3,3,9
6,Evina Westbrook,31,3,9,.333,0,4,.000,3,5,.600,3,4,.750,0,6,6,2,0,1,2,4,12
7,Nika Muhl,18,1,2,.500,1,2,.500,0,0,,0,1,.000,3,5,8,0,1,0,2,2,2
8,Caroline Ducharme,8,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
9,School Totals,201,21,57,.368,16,43,.372,5,14,.357,16,20,.800,12,30,42,14,5,2,19,16,63
