,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Mercer ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Sydni Means,40,4,11,.364,4,11,.364,0,0,,3,4,.750,2,3,5,7,3,1,0,1,11
1,Kahlia Lawrence,38,8,28,.286,8,22,.364,0,6,.000,7,8,.875,0,3,3,3,0,0,0,3,23
2,Amanda Thompson,35,3,9,.333,3,9,.333,0,0,,2,2,1.000,9,2,11,1,2,0,4,2,8
3,KeKe Calloway,32,4,9,.444,0,2,.000,4,7,.571,3,4,.750,1,1,2,0,1,1,2,1,15
4,Rachel Selph,22,1,3,.333,1,3,.333,0,0,,0,0,,1,3,4,0,1,0,0,4,2
6,Kayla Potts,22,1,4,.250,1,4,.250,0,0,,1,2,.500,0,2,2,0,2,1,1,2,3
7,Alex Williams,6,0,1,.000,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,1,5,0
8,LaKaitlin Wright,4,0,1,.000,0,1,.000,0,0,,1,2,.500,1,3,4,0,0,0,0,1,1
9,Ally Welch,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
10,Linnea Rosendal,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,21,66,.318,17,53,.321,4,13,.308,17,22,.773,15,18,33,11,9,3,9,19,63
