,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Dayton,79.2,0.5,24.9,20.6,0.031,83.5
1,Penn State,79.2,0.432,14.6,32.4,0.273,94.9
