,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Alex Bentley,38,.446,.446,.143,.000,0.0,0.0,0.0,29.3,1.3,0.0,9.7,37.0,95,93,
1,Julia Trogele,32,.413,.333,.000,.444,10.1,14.7,12.3,10.8,4.7,0.0,8.5,16.7,102,81,
2,Mia Nickson,27,.791,.667,.000,1.000,8.0,34.9,20.9,0.0,1.9,0.0,18.8,17.9,140,83,
3,Nikki Greene,27,.424,.250,.000,1.000,16.0,17.4,16.7,0.0,1.9,7.2,34.2,14.7,79,82,
4,Zhaque Gray,19,.200,.200,.400,.000,0.0,12.4,5.9,8.5,0.0,0.0,0.0,11.9,60,94,
6,Maggie Lucas,29,.643,.500,1.000,1.167,3.7,20.3,11.7,5.7,5.2,0.0,24.8,18.9,111,80,
7,Renee Womack,14,.500,.500,.000,.000,7.7,8.4,8.0,0.0,3.6,0.0,0.0,13.0,119,86,
8,Ariel Edwards,10,1.000,1.000,.000,.000,0.0,35.3,16.9,34.8,0.0,9.8,50.0,9.1,113,81,
9,Marisa Wolfe,4,.333,.333,.000,.000,27.0,0.0,14.1,0.0,0.0,0.0,0.0,34.0,91,97,
10,School Totals,200,.494,.432,.182,.318,32.4,79.4,54.9,37.0,12.7,7.3,14.6,100.0,94.9,83.5,
