,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,South Carolina ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kelsey Marshall,36,.252,.200,.300,.400,0.0,11.8,6.7,25.5,1.7,2.6,14.5,22.8,50,80,
1,Destiny Harden,22,.222,.222,.222,.000,6.3,4.8,5.5,0.0,2.8,0.0,18.2,29.8,39,84,
2,Ja'Leah Williams,21,.200,.200,.000,.000,13.2,10.1,11.4,21.1,0.0,0.0,44.4,25.5,32,86,
3,Karla Erjavec,20,.000,.000,.500,.000,0.0,5.3,3.0,0.0,0.0,0.0,66.7,17.9,0,91,
4,Lola Pendande,9,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0,93,
6,Maeva Djaldi-Tabdi,31,.682,.682,1.000,.000,0.0,10.2,5.8,28.7,0.0,9.0,21.4,26.9,95,83,
7,Naomi Mbandu,21,.500,.500,.500,.000,0.0,15.1,8.6,0.0,5.9,0.0,33.3,8.5,60,67,
8,Moulayna Johnson Sidi Baba,18,.690,.000,.000,4.000,0.0,29.4,16.7,0.0,0.0,0.0,26.6,12.4,113,69,
9,Mykea Gray,12,.000,.000,.000,.000,0.0,0.0,0.0,60.9,5.2,0.0,50.0,9.9,33,84,
10,Lashae Dwyer,10,.000,.000,.000,.000,0.0,10.6,6.0,0.0,6.2,0.0,0.0,17.9,0,71,
11,Jasmyne Roberts,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,96,
12,Paula Fraile Ruiz,0,,,,,,,,,,,,,,,
13,School Totals,201,.331,.293,.413,.174,10.3,52.6,34.3,54.5,9.2,9.3,26.5,100.0,50.8,75.4,
