,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,West Virginia ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Chania Ray,37,2,6,.333,2,4,.500,0,2,.000,3,3,1.000,0,4,4,4,3,0,4,3,7
1,Tynice Martin,35,7,24,.292,4,16,.250,3,8,.375,9,10,.900,0,3,3,1,0,0,0,1,26
2,Teana Muldrow,35,3,4,.750,3,3,1.000,0,1,.000,0,0,,2,8,10,4,1,0,2,3,6
3,Lanay Montgomery,31,6,9,.667,6,9,.667,0,0,,1,2,.500,1,9,10,1,1,0,3,2,13
4,Katrina Pardee,23,5,10,.500,1,5,.200,4,5,.800,0,0,,0,1,1,3,0,0,1,3,14
6,Alexis Brewer,21,1,1,1.000,0,0,,1,1,1.000,0,0,,0,4,4,6,0,0,0,3,3
7,Kristina King,15,3,3,1.000,3,3,1.000,0,0,,0,0,,1,2,3,0,0,0,0,0,6
8,Anja Martin,3,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
9,School Totals,200,27,57,.474,19,40,.475,8,17,.471,13,15,.867,4,31,35,20,5,0,10,15,75
