,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,West Virginia ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Shay Burnett,34,.578,.600,.267,.200,0.0,24.5,9.6,24.2,1.6,0.0,5.8,25.6,112,108,
1,Lauren Brown,33,.447,.447,.263,.000,0.0,25.3,9.9,25.4,0.0,0.0,13.6,33.5,81,112,
2,Malaya Johnson,33,.459,.333,.222,.444,9.8,20.2,13.9,6.0,0.0,0.0,8.5,17.9,101,112,
3,Essence Baucom,31,.402,.333,.000,.222,0.0,10.8,4.2,19.2,3.6,0.0,9.2,17.6,85,105,
4,Jenifer Rhodes,26,.000,.000,.000,.000,4.2,25.6,12.6,12.8,2.1,0.0,80.0,9.6,27,106,
6,Jada Graves,24,.508,.500,.500,1.000,0.0,0.0,0.0,0.0,2.3,4.2,51.0,12.3,48,106,
7,Lenaira Ruffin,14,.253,.000,.000,.667,15.4,0.0,9.4,0.0,4.0,0.0,0.0,13.9,81,106,
8,Meme Garner,5,.500,.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,95,115,
9,School Totals,200,.461,.426,.246,.213,16.2,83.3,42.6,50.0,8.3,2.5,16.2,100.0,86.1,104.2,
