,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Oklahoma ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Aaryn Ellenberg,39,8,13,.615,4,6,.667,4,7,.571,2,5,.400,0,7,7,2,3,1,2,3,22
1,Joanna McFarland,35,5,9,.556,3,5,.600,2,4,.500,6,6,1.000,4,13,17,1,0,1,3,3,18
2,Morgan Hook,34,3,7,.429,2,5,.400,1,2,.500,2,2,1.000,0,2,2,7,0,0,7,2,9
3,Nicole Griffin,30,2,8,.250,2,8,.250,0,0,,2,2,1.000,0,3,3,0,0,2,2,2,6
4,Sharane Campbell-Olds,28,4,8,.500,4,7,.571,0,1,.000,7,7,1.000,3,4,7,1,2,1,4,1,15
6,Nicole Kornet,18,3,7,.429,1,2,.500,2,5,.400,0,0,,1,3,4,0,0,0,1,2,8
7,Jasmine Hartman,14,0,0,,0,0,,0,0,,0,0,,0,1,1,4,0,0,2,1,0
8,Portia Durrett,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0
9,School Totals,200,25,53,.472,16,34,.471,9,19,.474,19,22,.864,8,33,41,15,5,5,22,14,78
