,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kristy Wallace,22,1.008,1.000,.400,.400,0.0,11.6,7.4,26.8,6.7,4.8,25.4,14.7,162,32,
1,Alexis Prince,21,.571,.571,.143,.000,0.0,8.1,5.1,18.9,2.3,5.0,12.5,15.6,138,45,
2,Kalani Brown,19,.919,.900,.000,.300,23.4,22.4,22.8,7.2,0.0,16.6,15.0,28.8,158,35,
3,Nina Davis,17,.875,.833,.000,.500,17.4,20.0,19.1,26.0,0.0,0.0,0.0,17.7,203,45,
4,Dekeiya Cohen,12,.513,.000,.000,2.000,12.3,21.3,18.0,27.8,0.0,8.8,0.0,6.4,197,39,
6,Beatrice Mompremier,21,.692,.714,.000,.286,21.2,32.4,28.3,26.3,0.0,15.0,16.0,36.7,133,29,
7,Lauren Cox,19,.708,.708,.333,.000,7.8,17.9,14.2,25.3,2.6,5.5,14.3,30.2,146,37,
8,Natalie Chou,16,.755,.714,.714,.286,18.5,10.6,13.5,0.0,6.2,0.0,0.0,20.2,190,37,
9,Juicy Landrum,16,.300,.300,.800,.000,0.0,5.3,3.4,22.0,0.0,6.6,0.0,12.8,149,50,
10,Khadijiah Cave,13,.500,.500,.000,.000,34.2,13.1,20.8,6.8,0.0,0.0,33.3,9.5,122,49,
11,Alexis Jones,12,.457,.500,.400,.200,0.0,21.3,13.5,8.1,0.0,0.0,15.5,22.0,103,43,
12,Alyssa Dry,12,.500,.500,.000,.000,12.3,28.4,22.5,14.9,4.1,0.0,50.0,13.7,87,30,
13,School Totals,200,.708,.691,.237,.224,59.3,87.2,77.0,72.9,9.9,28.9,14.3,100.0,146.9,37.0,
