,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Baylor ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Joyce Kennerson,40,.392,.263,.421,.579,0.0,3.7,1.4,75.0,0.0,0.0,22.7,36.0,65,154,
1,Chynna Ewing,37,.137,.100,.000,.200,4.6,8.0,5.8,31.3,0.0,0.0,26.9,18.8,27,153,
2,Kaitlyn Palmer,30,.250,.250,.625,.000,0.0,9.9,3.6,0.0,1.6,0.0,11.1,28.0,44,149,
3,Breasia McElrath,26,.000,.000,.000,.667,0.0,11.4,4.2,0.0,1.9,0.0,43.6,12.4,0,148,
4,Artavia Ford,15,.000,.000,.333,.000,0.0,19.8,7.2,0.0,0.0,0.0,14.3,21.8,0,149,
6,Nycolle Smith,20,,,,,4.3,7.4,5.4,0.0,2.5,0.0,100.0,4.7,9,147,
7,Kelena Morris,15,.000,.000,.000,.000,17.0,9.9,14.4,0.0,0.0,4.6,50.0,6.2,28,151,
8,Isis Lane,8,,,,,0.0,0.0,0.0,0.0,0.0,8.6,100.0,5.8,0,153,
9,Camille Mills,5,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,0,156,
10,Makenna Pouengue,4,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0,156,
11,School Totals,200,.230,.172,.345,.259,12.8,40.7,23.0,62.5,3.7,3.4,24.4,100.0,37.0,146.9,
