,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Baylor ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kristy Wallace,22,4,5,.800,2,3,.667,2,2,1.000,2,2,1.000,0,3,3,6,3,1,2,1,12
1,Alexis Prince,21,4,7,.571,4,6,.667,0,1,.000,0,0,,0,2,2,4,1,1,1,0,8
2,Kalani Brown,19,9,10,.900,9,10,.900,0,0,,3,3,1.000,3,5,8,1,0,3,2,2,21
3,Nina Davis,17,5,6,.833,5,6,.833,0,0,,3,3,1.000,2,4,6,4,0,0,0,0,13
4,Dekeiya Cohen,12,0,1,.000,0,1,.000,0,0,,2,2,1.000,1,3,4,4,0,1,0,1,2
6,Beatrice Mompremier,21,10,14,.714,10,14,.714,0,0,,2,4,.500,3,8,11,4,0,3,3,1,22
7,Lauren Cox,19,7,12,.583,4,8,.500,3,4,.750,0,0,,1,4,5,4,1,1,2,2,17
8,Natalie Chou,16,4,7,.571,2,2,1.000,2,5,.400,2,2,1.000,2,2,4,0,2,0,0,0,12
9,Juicy Landrum,16,1,5,.200,0,1,.000,1,4,.250,0,0,,0,1,1,4,0,1,0,3,3
10,Khadijiah Cave,13,1,2,.500,1,2,.500,0,0,,0,0,,3,2,5,1,0,0,1,1,2
11,Alexis Jones,12,2,5,.400,1,3,.333,1,2,.500,0,1,.000,0,3,3,1,0,0,1,2,5
12,Alyssa Dry,12,1,2,.500,1,2,.500,0,0,,0,0,,1,4,5,2,1,0,2,1,2
13,School Totals,200,48,76,.632,39,58,.672,9,18,.500,14,17,.824,16,41,57,35,8,11,14,14,119
