,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Villanova ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Maddy Siegrist,39,5,13,.385,5,11,.455,0,2,.000,2,2,1.000,1,4,5,2,1,3,2,2,12
1,Lior Garzon,38,4,14,.286,1,6,.167,3,8,.375,0,0,,0,3,3,0,1,1,1,1,11
2,Lucy Olsen,33,4,10,.400,3,6,.500,1,4,.250,0,0,,0,3,3,2,0,1,2,5,9
3,Brianna Herlihy,31,3,13,.231,1,10,.100,2,3,.667,2,2,1.000,1,5,6,0,2,1,2,3,10
4,Brooke Mullin,16,1,3,.333,1,1,1.000,0,2,.000,1,2,.500,1,1,2,1,0,0,3,3,3
6,Bella Runyan,18,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,2,2,0,1,3,0
7,Kaitlyn Orihel,16,1,2,.500,1,1,1.000,0,1,.000,0,0,,1,0,1,1,1,0,1,3,2
8,Anahi-Lee Cauley,7,1,1,1.000,1,1,1.000,0,0,,0,1,.000,2,1,3,0,1,0,0,1,2
9,Kenzie Gardler,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,School Totals,200,19,58,.328,13,37,.351,6,21,.286,5,7,.714,6,17,23,8,8,6,12,21,49
