,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Michigan ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Maddy Siegrist,39,.430,.385,.154,.154,2.8,12.4,7.4,14.8,1.6,7.0,12.6,22.3,84,100,
1,Lior Garzon,38,.393,.393,.571,.000,0.0,9.6,4.6,0.0,1.6,2.4,6.7,21.6,74,103,
2,Lucy Olsen,33,.450,.450,.400,.000,0.0,11.0,5.3,17.1,0.0,2.8,16.7,19.9,80,105,
3,Brianna Herlihy,31,.358,.308,.231,.154,3.6,19.6,11.2,0.0,3.9,2.9,12.6,28.0,68,91,
4,Brooke Mullin,16,.380,.333,.667,.667,6.9,7.6,7.2,15.2,0.0,0.0,43.6,23.5,54,107,
6,Bella Runyan,18,.000,.000,.500,.000,0.0,0.0,0.0,23.4,6.7,0.0,33.3,9.1,28,97,
7,Kaitlyn Orihel,16,.500,.500,.500,.000,6.9,0.0,3.6,15.2,3.8,0.0,33.3,10.3,85,104,
8,Anahi-Lee Cauley,7,.678,1.000,.000,1.000,31.7,17.3,24.8,0.0,8.6,0.0,0.0,11.3,153,83,
9,Kenzie Gardler,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,113,
10,School Totals,200,.400,.379,.362,.121,16.7,51.5,33.3,42.1,12.1,13.6,16.4,100.0,74.2,97.0,
