,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Duke ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Lexie Brown,39,8,18,.444,6,11,.545,2,7,.286,7,7,1.000,0,5,5,6,2,0,1,2,25
1,Rebecca Greenwell,39,3,11,.273,3,5,.600,0,6,.000,0,0,,5,4,9,3,2,0,5,4,6
2,Kendall Cooper,30,4,5,.800,4,5,.800,0,0,,1,2,.500,2,7,9,2,4,3,1,3,9
3,Leaonna Odom,27,2,7,.286,2,7,.286,0,0,,0,1,.000,2,2,4,0,0,2,1,3,4
4,Erin Mathias,17,1,6,.167,1,5,.200,0,1,.000,0,0,,2,0,2,0,0,0,1,0,2
6,Oderah Chidom,22,5,14,.357,5,14,.357,0,0,,1,2,.500,2,2,4,2,1,2,1,3,11
7,Crystal Primm,20,3,5,.600,3,5,.600,0,0,,2,2,1.000,1,2,3,2,0,0,2,3,8
8,Faith Suggs,6,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
9,School Totals,200,26,67,.388,24,52,.462,2,15,.133,11,14,.786,14,22,36,15,9,7,12,18,65
